rank,Protein,Bait,rep1,rep2,pi1,pi2,pi3,gamma3,gamma3_avg,FDR
600,TTC28,TMEMV5,26.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.214968337802795e-11,2.2737719340438182e-09,0.46664968297863874
600,TTC28,TMEMmyc,31.0,33.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.485394184709609e-09,2.2737719340438182e-09,0.46664968297863874
601,AP1M1,TMEMV5,26.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.0226679566896915e-11,2.257810432138253e-09,0.4672571434738136
601,AP1M1,TMEMmyc,37.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.485394184709609e-09,2.257810432138253e-09,0.4672571434738136
601,EPS15L1,TMEMV5,29.0,20.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.0226679566896915e-11,2.257810432138253e-09,0.4678632218063146
601,EPS15L1,TMEMmyc,34.0,30.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.485394184709609e-09,2.257810432138253e-09,0.4678632218063146
602,NBAS,TMEMV5,31.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.1853951647308154e-09,0.4684679226881422
602,NBAS,TMEMmyc,32.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,2.1853951647308154e-09,0.4684679226881422
603,MON2,TMEMV5,27.0,29.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.1153089960929177e-09,0.4696732108405153
603,MON2,TMEMmyc,31.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.4005019896978916e-10,2.1153089960929177e-09,0.4696732108405153
603,RPS6KA3,TMEMV5,28.0,28.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.1153089960929177e-09,0.46907125080981815
603,RPS6KA3,TMEMmyc,32.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.4005019896978916e-10,2.1153089960929177e-09,0.46907125080981815
604,EHD3,TMEMV5,27.0,29.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.080265951658421e-09,0.470273807428374
604,EHD3,TMEMmyc,32.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,6.99641101007948e-11,2.080265951658421e-09,0.470273807428374
605,AHSA1,TMEMV5,35.0,21.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.0539839457574655e-09,0.4708730452004528
605,AHSA1,TMEMmyc,30.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.740009829888468e-11,2.0539839457574655e-09,0.4708730452004528
606,ARID4B,TMEMV5,31.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.049603976570174e-09,0.4714709287628821
606,ARID4B,TMEMmyc,30.0,25.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.640159924301985e-12,2.049603976570174e-09,0.4714709287628821
607,WDR36,TMEMV5,33.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.046321078217806e-09,0.47206746270102073
607,WDR36,TMEMmyc,30.0,23.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.07436321956616e-12,2.046321078217806e-09,0.47206746270102073
608,TRMT1L,TMEMV5,32.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.045284946691624e-09,0.472662651579548
608,TRMT1L,TMEMmyc,26.0,20.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.1001672011605596e-15,2.045284946691624e-09,0.472662651579548
609,TFB1M,TMEMV5,33.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.0452841762930015e-09,0.4732564999425831
609,TFB1M,TMEMmyc,23.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.593699563803963e-16,2.0452841762930015e-09,0.4732564999425831
610,XPO4,TMEMV5,28.0,28.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.0452838966091648e-09,0.47384901231380033
610,XPO4,TMEMmyc,20.0,16.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2827882430607507e-21,2.0452838966091648e-09,0.47384901231380033
611,TOMM22,TMEMV5,32.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.0452838966083086e-09,0.47444019319654296
611,TOMM22,TMEMmyc,16.0,19.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.707360458382099e-22,2.0452838966083086e-09,0.47444019319654296
612,PREP,TMEMV5,33.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,4.0905677932160465e-09,2.0452838966080233e-09,0.4750300470739371
612,PREP,TMEMmyc,17.0,12.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.3934922533472168e-25,2.0452838966080233e-09,0.4750300470739371
613,KIF2A,TMEMV5,31.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,1.6319482340589795e-09,0.4756185784094686
613,KIF2A,TMEMmyc,34.0,29.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.6319482340589795e-09,0.4756185784094686
613,WIZ,TMEMV5,28.0,26.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,1.6319482340589795e-09,0.47620579164570437
613,WIZ,TMEMmyc,39.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.6319482340589795e-09,0.47620579164570437
614,CLPX,TMEMV5,27.0,26.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,1.3761740754255775e-09,0.47679169120608256
614,CLPX,TMEMmyc,32.0,31.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.3761740754255775e-09,0.47679169120608256
615,ARHGAP17,TMEMV5,27.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,1.2482894630048394e-09,0.4773762814938431
615,ARHGAP17,TMEMmyc,36.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.2482894630048394e-09,0.4773762814938431
616,KIF5A,TMEMV5,26.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.0226679566896915e-11,1.1364313164171216e-09,0.4779595668926932
616,KIF5A,TMEMmyc,35.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.1364313164171216e-09,0.4779595668926932
616,SAFB2,TMEMV5,26.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.0226679566896915e-11,1.1364313164171216e-09,0.4785415517666853
616,SAFB2,TMEMmyc,42.0,21.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.1364313164171216e-09,0.4785415517666853
617,PAF1,TMEMV5,21.0,20.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,7.913722607891362e-15,1.1213219334949772e-09,0.4791222404605739
617,PAF1,TMEMmyc,34.0,29.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.1213219334949772e-09,0.4791222404605739
618,SETD2,TMEMV5,23.0,15.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.309101799113386e-16,1.1213180420887632e-09,0.4797016372997487
618,SETD2,TMEMmyc,37.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.2426359532673464e-09,1.1213180420887632e-09,0.4797016372997487
619,PSMD12,TMEMV5,32.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.039641668839186e-09,0.48027974659048267
619,PSMD12,TMEMmyc,31.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.492122474431725e-11,1.039641668839186e-09,0.48027974659048267
619,RO60,TMEMV5,29.0,26.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.039641668839186e-09,0.48085657261975
619,RO60,TMEMmyc,35.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.492122474431725e-11,1.039641668839186e-09,0.48085657261975
620,IDH2,TMEMV5,34.0,21.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.0308811056164697e-09,0.48143211965561405
620,IDH2,TMEMmyc,31.0,25.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.740009829888468e-11,1.0308811056164697e-09,0.48143211965561405
620,POLA1,TMEMV5,35.0,20.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.0308811056164697e-09,0.4820063919472127
620,POLA1,TMEMmyc,32.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.740009829888468e-11,1.0308811056164697e-09,0.4820063919472127
621,NDUFS2,TMEMV5,28.0,27.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.0265011364291782e-09,0.4825793937248966
621,NDUFS2,TMEMmyc,28.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.640159924301985e-12,1.0265011364291782e-09,0.4825793937248966
622,CANX,TMEMV5,30.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.0243117618337022e-09,0.48315112920031184
622,CANX,TMEMmyc,29.0,25.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.2614107333497365e-12,1.0243117618337022e-09,0.48315112920031184
622,STAT3,TMEMV5,30.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.0243117618337022e-09,0.4837216025665098
622,STAT3,TMEMmyc,32.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.2614107333497365e-12,1.0243117618337022e-09,0.4837216025665098
623,HIP1,TMEMV5,37.0,18.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.022673598725891e-09,0.4842908179980543
623,HIP1,TMEMmyc,31.0,21.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,9.850845177274691e-13,1.022673598725891e-09,0.4842908179980543
624,RPS6KA1,TMEMV5,32.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.0443621129340546e-09,1.0224048459392004e-09,0.48485877965111546
624,RPS6KA1,TMEMmyc,27.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.475789443464109e-13,1.0224048459392004e-09,0.48485877965111546
625,PSMD11,TMEMV5,30.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,8.154845181792136e-10,0.4854254916638035
625,PSMD11,TMEMmyc,37.0,25.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,8.154845181792136e-10,0.4854254916638035
625,SRM,TMEMV5,26.0,27.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,8.154845181792136e-10,0.4859909581555845
625,SRM,TMEMmyc,39.0,23.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,8.154845181792136e-10,0.4859909581555845
626,PSMD6,TMEMV5,28.0,26.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,7.909139027176567e-10,0.4865551832280911
626,PSMD6,TMEMmyc,34.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,7.909139027176567e-10,0.4865551832280911
627,HNRNPD,TMEMV5,27.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,6.875999057584755e-10,0.4871181709650257
627,HNRNPD,TMEMmyc,34.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,6.875999057584755e-10,0.4871181709650257
628,RALGAPA1,TMEMV5,30.0,21.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.2606810538314775e-10,6.236624720788832e-10,0.4876799254320698
628,RALGAPA1,TMEMmyc,31.0,31.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,6.236624720788832e-10,0.4876799254320698
628,SPAG5,TMEMV5,31.0,20.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.2606810538314775e-10,6.236624720788832e-10,0.4882404506770854
628,SPAG5,TMEMmyc,35.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,6.236624720788832e-10,0.4882404506770854
629,NFRKB,TMEMV5,31.0,19.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.214968337802795e-11,5.917032610763234e-10,0.48879975073034354
629,NFRKB,TMEMmyc,34.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,5.917032610763234e-10,0.48879975073034354
630,UQCRC1,TMEMV5,28.0,26.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.80655356910201e-10,0.48935782960445817
630,UQCRC1,TMEMmyc,31.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.4005019896978916e-10,5.80655356910201e-10,0.48935782960445817
631,YTHDC2,TMEMV5,27.0,21.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.4331032411217946e-11,5.677939355929183e-10,0.4899146912945648
631,YTHDC2,TMEMmyc,34.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,5.677939355929183e-10,0.4899146912945648
632,RBBP7,TMEMV5,25.0,16.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,7.913722607891362e-15,5.606323762486133e-10,0.4904703397783826
632,RBBP7,TMEMmyc,38.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,5.606323762486133e-10,0.4904703397783826
633,REPS1,TMEMV5,23.0,15.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.309101799113386e-16,5.606284848423993e-10,0.4910247790163162
633,REPS1,TMEMmyc,36.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,5.606284848423993e-10,0.4910247790163162
634,UBAP2L,TMEMV5,23.0,14.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.286534270375648e-17,5.606284358199806e-10,0.4915780129515586
634,UBAP2L,TMEMmyc,35.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,5.606284358199806e-10,0.4915780129515586
635,MACF1,TMEMV5,10.0,2.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.931371209127221e-32,5.606284193873093e-10,0.4921300455101773
635,MACF1,TMEMmyc,38.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.1212568387746187e-09,5.606284193873093e-10,0.4921300455101773
636,RPL15,TMEMV5,27.0,27.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.456123124757038e-10,0.49268088060122306
636,RPL15,TMEMmyc,30.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,6.99641101007948e-11,5.456123124757038e-10,0.49268088060122306
637,SMARCAD1,TMEMV5,29.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,5.351397440842545e-10,0.493230522116785
637,SMARCAD1,TMEMmyc,33.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,5.351397440842545e-10,0.493230522116785
638,CHD3,TMEMV5,42.0,12.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.193303065747487e-10,0.4937789739321139
638,CHD3,TMEMmyc,34.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.740009829888468e-11,5.193303065747487e-10,0.4937789739321139
639,FIP1L1,TMEMV5,31.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.111227996841701e-10,0.49432623990568875
639,FIP1L1,TMEMmyc,32.0,20.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,9.850845177274691e-13,5.111227996841701e-10,0.49432623990568875
640,WASHC4,TMEMV5,24.0,30.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.108540468974796e-10,0.494872323879321
640,WASHC4,TMEMmyc,24.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.475789443464109e-13,5.108540468974796e-10,0.494872323879321
641,ACTR1A,TMEMV5,26.0,28.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.10724876875739e-10,0.49541722967825297
641,ACTR1A,TMEMmyc,32.0,18.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.8923890086516979e-13,5.10724876875739e-10,0.49541722967825297
642,FAR1,TMEMV5,27.0,27.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.106664054542981e-10,0.495960961111239
642,FAR1,TMEMmyc,23.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.229605798346961e-14,5.106664054542981e-10,0.495960961111239
642,TOMM40,TMEMV5,35.0,19.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0212605148506128e-09,5.106664054542981e-10,0.49650352197063413
642,TOMM40,TMEMmyc,29.0,20.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,7.229605798346961e-14,5.106664054542981e-10,0.49650352197063413
643,RAB1B,TMEMV5,29.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,3.248811982767988e-10,0.497044916032682
643,RAB1B,TMEMmyc,36.0,23.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.4005019896978916e-10,3.248811982767988e-10,0.497044916032682
644,WDR6,TMEMV5,25.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.214968337802795e-11,3.1135848698136425e-10,0.4975851470570171
644,WDR6,TMEMmyc,32.0,29.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,3.1135848698136425e-10,0.4975851470570171
645,KIF14,TMEMV5,30.0,18.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.4331032411217946e-11,2.8744916149795927e-10,0.4981242187873342
645,KIF14,TMEMmyc,29.0,32.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,2.8744916149795927e-10,0.4981242187873342
646,G3BP1,TMEMV5,23.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.493295143348267e-12,2.835302928640244e-10,0.4986621349512454
646,G3BP1,TMEMmyc,33.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,2.835302928640244e-10,0.4986621349512454
647,RBBP4,TMEMV5,25.0,21.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.7337273446064952e-12,2.8165050896465355e-10,0.4991988992604179
647,RBBP4,TMEMmyc,32.0,29.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,2.8165050896465355e-10,0.4991988992604179
648,DYNC1LI1,TMEMV5,22.0,22.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.508543706466046e-13,2.804590724776736e-10,0.4997345154106415
648,DYNC1LI1,TMEMmyc,34.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,2.804590724776736e-10,0.4997345154106415
649,UACA,TMEMV5,24.0,13.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.286534270375648e-17,2.8028366172502164e-10,0.5002689870819119
649,UACA,TMEMmyc,38.0,23.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,5.605672905847006e-10,2.8028366172502164e-10,0.5002689870819119
650,EIF3G,TMEMV5,29.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,2.6708275449395834e-10,0.5008023179385298
650,EIF3G,TMEMmyc,39.0,21.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,2.6708275449395834e-10,0.5008023179385298
651,MYO9B,TMEMV5,31.0,22.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.6355614794134653e-10,0.5018655717868746
651,MYO9B,TMEMmyc,30.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.740009829888468e-11,2.6355614794134653e-10,0.5018655717868746
651,RPS24,TMEMV5,27.0,26.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.6355614794134653e-10,0.5013345116291459
651,RPS24,TMEMmyc,27.0,29.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.740009829888468e-11,2.6355614794134653e-10,0.5013345116291459
652,PKP4,TMEMV5,30.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.591761787540552e-10,0.5023955020293789
652,PKP4,TMEMmyc,23.0,32.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.640159924301985e-12,2.591761787540552e-10,0.5023955020293789
653,ATXN10,TMEMV5,30.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.5698680415857905e-10,0.5029243059589363
653,ATXN10,TMEMmyc,33.0,21.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,4.2614107333497365e-12,2.5698680415857905e-10,0.5029243059589363
654,TASOR,TMEMV5,37.0,16.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.558932804016873e-10,0.5034519871625299
654,TASOR,TMEMmyc,32.0,21.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.07436321956616e-12,2.558932804016873e-10,0.5034519871625299
655,DIMT1,TMEMV5,21.0,32.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.548571488755048e-10,0.5045039956637644
655,DIMT1,TMEMmyc,28.0,18.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.1001672011605596e-15,2.548571488755048e-10,0.5045039956637644
655,TBL3,TMEMV5,29.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,5.097121975838084e-10,2.548571488755048e-10,0.5039785492119283
655,TBL3,TMEMmyc,24.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.1001672011605596e-15,2.548571488755048e-10,0.5039785492119283
656,DHX38,TMEMV5,34.0,17.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.2606810538314775e-10,2.0314532081436614e-10,0.5050283300596724
656,DHX38,TMEMmyc,35.0,25.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,2.0314532081436614e-10,0.5050283300596724
656,VIRMA,TMEMV5,35.0,16.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.2606810538314775e-10,2.0314532081436614e-10,0.5055515559262022
656,VIRMA,TMEMmyc,38.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,2.0314532081436614e-10,0.5055515559262022
657,CSNK2A2,TMEMV5,35.0,17.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,1.9699658585606067e-10,0.5060736767750689
657,CSNK2A2,TMEMmyc,37.0,22.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.4005019896978916e-10,1.9699658585606067e-10,0.5060736767750689
658,CUL3,TMEMV5,25.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.214968337802795e-11,1.7118610981180622e-10,0.5065946961031846
658,CUL3,TMEMmyc,32.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.7118610981180622e-10,0.5065946961031846
658,INA,TMEMV5,29.0,21.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.214968337802795e-11,1.7118610981180622e-10,0.507633444111028
658,INA,TMEMmyc,37.0,23.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.7118610981180622e-10,0.507633444111028
658,KIFC1,TMEMV5,26.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.214968337802795e-11,1.7118610981180622e-10,0.5071146173926742
658,KIFC1,TMEMmyc,33.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.7118610981180622e-10,0.5071146173926742
659,BAG6,TMEMV5,32.0,17.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.0226679566896915e-11,1.552246079062407e-10,0.508667827631477
659,BAG6,TMEMmyc,34.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.552246079062407e-10,0.508667827631477
659,SMC6,TMEMV5,32.0,17.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.0226679566896915e-11,1.552246079062407e-10,0.5081511797111686
659,SMC6,TMEMmyc,35.0,25.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.552246079062407e-10,0.5081511797111686
660,HEATR5B,TMEMV5,28.0,24.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,1.444320987433247e-10,0.5091833912959304
660,HEATR5B,TMEMmyc,27.0,30.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,3.492122474431725e-11,1.444320987433247e-10,0.5091833912959304
661,COG1,TMEMV5,22.0,25.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,6.493295143348267e-12,1.4335791569446639e-10,0.5096978741141281
661,COG1,TMEMmyc,34.0,26.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.4335791569446639e-10,0.5096978741141281
662,ELAVL1,TMEMV5,24.0,22.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.7337273446064952e-12,1.414781317950955e-10,0.5102112794813998
662,ELAVL1,TMEMmyc,36.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.414781317950955e-10,0.5102112794813998
663,GNL2,TMEMV5,21.0,22.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.0639442665216416e-13,1.4016446533611832e-10,0.5107236107788667
663,GNL2,TMEMmyc,29.0,31.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.4016446533611832e-10,0.5107236107788667
664,BCR,TMEMV5,24.0,17.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,7.913722607891362e-15,1.401152249840962e-10,0.5112348713735178
664,BCR,TMEMmyc,33.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.401152249840962e-10,0.5112348713735178
665,BOD1L1,TMEMV5,13.0,4.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,3.001724106427282e-29,1.4011126812279225e-10,0.5117450646182844
665,BOD1L1,TMEMmyc,36.0,24.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,2.802225362455845e-10,1.4011126812279225e-10,0.5117450646182844
666,PIK3C2A,TMEMV5,29.0,22.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,1.2606810538314775e-10,1.3305915217646847e-10,0.5122541938521202
666,PIK3C2A,TMEMmyc,32.0,27.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,1.4005019896978916e-10,1.3305915217646847e-10,0.5122541938521202
667,ZNF281,TMEMV5,29.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,1.3129156633331709e-10,0.5127622624000542
667,ZNF281,TMEMmyc,27.0,28.0,0.8328276590278305,0.09385481948928162,0.07331752148288778,8.640159924301985e-12,1.3129156633331709e-10,0.5127622624000542
668,DICER1,TMEMV5,29.0,23.0,0.8325608851179138,0.09446444357082111,0.07297467131126499,2.539429727423322e-10,1.2800866798094916e-10,0.513269273573282
