"Genotype","cell_num","Puncta_ID","Puncta_Circularity","Puncta_Area","Intra_Puncta_Green_Intensity","Intra_Puncta_Red_Intensity","GreenRed_Ratio","Cell_Body_Area","Puncta_Count","Cell_Avg_Puncta_Green_Intensity","Cell_Avg_Puncta_Red_Intensity","Puncta_Count_Normalized_to_Cell_Area","Cell_Avg_Puncta_GreenRedRatio"
"WT","2","4","0.99128125187961003","0.428966883293556","42.211604095563096","107.76109215017","0.39171470196997726","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","5","0.95483463602815699","0.402613968961528","38.767272727272697","87.574545454545401","0.44267740729975497","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","6","0.99128125187961003","0.428966883293556","49.470989761092099","122.597269624573","0.40352440076835361","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","7","0.970981977097092","0.420182578516213","62.372822299651503","212.68292682926801","0.29326671035386642","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","8","0.76211152375551705","0.710064636168514","137.690721649484","467.38762886597902","0.29459641878746884","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","9","0.86367115133786998","0.590012470878167","111.555831265508","422.600496277915","0.26397468116588646","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","10","0.99128125187961003","0.428966883293556","39.802047781569897","134.634812286689","0.29562968971811032","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","11","0.99128125187961003","0.428966883293556","41.716723549488002","109.269624573378","0.38177786106946771","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","12","0.99128125187961003","0.428966883293556","38.600682593856597","121.539249146757","0.31759849484709912","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","13","0.99128125187961003","0.428966883293556","65.873720136518699","190.419795221843","0.34593945477031129","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","14","0.99128125187961003","0.428966883293556","42.167235494880501","90.552901023890698","0.46566410372380518","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","15","0.75020235842487804","0.549019048583902","75.261333333333297","218.62133333333301","0.34425429662247087","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","16","0.99128125187961003","0.428966883293556","51.532423208191098","149.67576791808801","0.34429369513168545","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","17","0.92719185219519795","0.467032203995373","93.623824451410599","405.64576802507798","0.23080192579655498","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","18","0.99128125187961003","0.428966883293556","55.474402730375402","262.33105802047697","0.21146715584871845","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","19","0.99128125187961003","0.428966883293556","38.0204778156996","93.692832764505098","0.40579921317208162","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","20","0.99128125187961003","0.428966883293556","72.542662116040901","224.93856655290099","0.32249988620328623","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","21","0.99128125187961003","0.428966883293556","73.143344709897605","125.17064846416299","0.58434901158827923","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","22","0.84637611032917304","0.31330687039188","41.102803738317697","163.490654205607","0.25140766570440487","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","23","0.87542567596209098","0.339659784723907","36.051724137930997","137.11206896551701","0.26293618359006621","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","2","24","0.87127073629428997","0.390901562591738","45.898876404494303","103.224719101123","0.44465004898225935","77.353123818481293","24","69.890639481001003","226.20045015225699","31.026542711214798","0.30897657115163601"
"WT","3","1","0.91869372009412698","1.75100475228359","367.97826086956502","395.95735785953099","0.9293381056454777","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","2","0.45378694991447999","1.6280244854008","339.65017985611502","375.790467625899","0.9038286202465311","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","3","0.71206444692914295","0.603188928044181","355.56553398058202","402.54126213592201","0.88330207962760798","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","4","0.97156901992467404","0.458247899218031","289.341853035143","239.48242811501501","1.2081965900904523","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","5","0.97124651796750305","0.745201855277884","305.75638506876197","426.89783889980299","0.71622846781505001","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","6","0.83365087085428702","0.477280559568939","389.61349693251498","392.78220858895702","0.99193264973017636","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","7","0.42161906828162499","0.878430477734244","302.22333333333302","299.62333333333299","1.008677561827628","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","8","0.30981056998030398","1.03215581133773","322.87943262411301","302.80709219858102","1.0662875505319027","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","9","0.781129157383607","0.544626896195231","307.55913978494601","302.56182795698902","1.0165166632608638","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","10","0.81585718789263095","0.689567925021382","290.343949044586","334.23566878980802","0.86868032396379469","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","11","0.88735046365395898","0.730561347315646","394.77555110220402","466.65130260520999","0.84597546154539871","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","12","0.58600393332072098","1.65584145052905","316.19717064544602","333.38726790450897","0.94843805113761381","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","13","0.86725966272349098","0.631005893172432","305.93735498839902","320.06728538282999","0.95585325011417432","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","14","0.74155702328644502","0.408470172146423","267.37634408602099","288.34408602150501","0.92728221957040513","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","15","0.78249904442720997","0.502169423104743","246.96209912536401","326.98542274052397","0.75526944612860714","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","16","0.99128125187961003","0.428966883293556","243.191126279863","259.972696245733","0.93544872131491985","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","17","0.47045683725659698","1.2151621608657","237.61566265060199","287.55180722891498","0.82634035564047181","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","3","18","0.78247017652083195","0.986770236654801","242.54599406528101","277.67804154302598","0.87347920173118443","179.488235464642","30","312.05706935975502","341.39538871951203","10.0285124277941","0.91406351600179003"
"WT","4","1","0.89393328731127797","0.50509752469719","154.249275362318","199.92753623188401","0.77152591518665781","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","2","0.82915551286843103","0.117124063697899","103.8","172.63749999999999","0.60125986532474118","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","3","0.85997086668289902","0.210823314656218","131.125","127.270833333333","1.0302831887379302","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","4","0.89848904688258602","1.44062598348416","152.447154471544","198.660569105691","0.76737500127888669","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","5","0.87301920692517698","0.469960305587821","113.34890965731999","84.887850467289695","1.3352783588388466","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","6","0.68428410139297102","0.727633245723199","137.217303822937","191.659959758551","0.71594142039787723","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","7","0.955699660048273","0.469960305587821","120.093457943925","78.869158878504606","1.5226922621163628","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","8","0.96186742764145605","0.783267175979701","121.093457943925","234.990654205607","0.51531180400890875","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","9","0.749282297424268","1.11853480831493","171.989528795811","222.79057591623001","0.77197847390313146","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","10","0.89241967122287502","0.475816508772715","180.70461538461501","203.815384615384","0.88660929951690903","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","11","0.89477378918070105","0.294274210040972","125.666666666666","169.79104477611901","0.74012541022034473","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","12","0.92811225865008695","0.437751188070898","168.451505016722","191.21070234113699","0.88097320366612875","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","13","0.80259385172793896","0.812548191904176","148.69369369369301","177.052252252252","0.83982943906211571","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","14","0.78911811097050499","0.585620318489496","145.85749999999999","145.44","1.0028705995599558","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","15","0.681157133351183","0.569515759731035","115.943444730077","119.971722365038","0.9664231074160613","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","16","0.88276115418119405","0.736417550500541","213.298210735586","295.44731610337902","0.72195007065473393","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","17","0.54489332223878195","1.60899182504989","131.97725204731501","155.71064604185599","0.847580145623689","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","18","0.86623365652792605","0.633933994764879","144.353348729792","164.03464203233199","0.88001745814971988","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","19","0.89816905771877997","1.18880924653367","100.759852216748","151.52586206896501","0.66496801827062679","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","20","0.99128125187961003","0.428966883293556","106.52901023890701","133.580204778157","0.79749099363805287","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","4","21","0.74581801574937301","0.576836013712154","116.52791878172501","197.67005076142101","0.58950720320484484","113.50639418042999","21","140.68815762327199","178.64864864864799","18.501160354559602","0.78751313646915"
"WT","5","1","0.99128125187961003","0.428966883293556","917.82252559726896","179.90784982935099","5.1016257849107545","336.26172282587203","23","890.75922271140098","702.38940337027395","6.8399102362031696","1.26818431262953"
"WT","5","2","0.99128125187961003","0.428966883293556","854.361774744027","374.47098976109203","2.281516587677725","336.26172282587203","23","890.75922271140098","702.38940337027395","6.8399102362031696","1.26818431262953"
"WT","5","3","0.99128125187961003","0.428966883293556","979.32764505119405","1231.4948805460699","0.79523484873679717","336.26172282587203","23","890.75922271140098","702.38940337027395","6.8399102362031696","1.26818431262953"
